Name of the role,Department,Location,Job type,Job description,URL
Quality Engineer (Automation),,Remote,,"Position: Quality Engineer (Automation)
Location: 100% remote
Duration: Long Term
 Vendor Note: Need strong profiles with Selenium, Java/Javascript, Python, JIRA, SQL.
What you'll do:

Code automated functional, integration and regression test cases.
Own QE deliverables and commitments with compliance confirmation
Ensure SOX, Performance and Security requirements related to quality is completed.
Improve QE processes and code quality
Ensure QE participation in planning, grooming, retrospectives, daily standups, and other team meetings.
Identify and communicate risks

What you'll bring:

Experience of at least 10-12+ year of testing web applications
Scripting language such as Perl, Python, PHP, Java, or JavaScript
Knowledge of Selenium, Karma, Protractor, Jasmine or Loadrunner needed.
Experience with Atlassian JIRA, Zephyr desired.
Experience working with Agile project methodologies.
Strong working knowledge of web technologies such as HTML, JavaScript, and CSS
Knowledge of SQL to perform basic data validation and automation tools such as Selenium or QTP
Ability to troubleshoot and isolate problems to aid developers in resolving issues
Work in a highly collaborative team environment
Excellent verbal and written communication skills
Excellent interpersonal skills
Excellent presentation and facilitation skills
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c7fH9Rlueowl3O5vzCA7eWE=
Backend Web Developer (Python Developer),,Remote,,"Job Title: Backend Web Developer (Python Developer)
Location: 100% Remote
Duration: 6+ months

NOTE: Candidate must be Python Developer and should be an expert in Python and Back End skills.

What you'll do:
• Write and test high-quality, maintainable code
• Gather technical and functional requirements of product
• Scope, design, and own project delivery
• Identify and manage appropriate level of communication with key stakeholders throughout the project
• Ensure testing coverage, sufficient documentation, timely delivery, and proper maintenance of final product
• Perform support and maintenance activities of existing systems including but not limited to bug fixes, library upgrades, back-end tools to support the Product Operations team
• Partner with cross cutting teams to ensure a complete end to end customer experience

What you'll bring:
• Minimum 12 years of work experience in Python, Java, or other major object-oriented languages, e.g., C++
• Familiarity with object-oriented and functional programming concepts and design patterns
• Experience working on architectures involving one or more of the following concepts and their implementation: XML/JSON message processing, REST API, Object Relational Mapping, asynchronous web services and distributed message queues
• Experience with Agile development practices (Scrum, continuous integration etc.)
• Experience working on scalable architecture which can handle high volumes of data required for build out of our cloud-based platform
• Strong analytical skills and algorithms knowledge
• User first approach, comfortable with rapid iterations
• Experience writing tests for written code (unit tests, regression tests, integration tests etc.)
• Experience with version control system (Git, Subversion, CVS etc.)
• Quick learner and keen to learn new tools, languages, and technologies
 ",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c0O9_CDooCBpKYsfj7psGyE=
Full Stack UI Developer,,Remote,,"Job Title: Full stack UI Developer
Location: 100% Remote
Duration: 6+ months
 
Note: Candidate should be React Developer and need strong experience in React, GraphQL, Node, and Python (all these are mandatory.)
 
The mandatory need is overall 13+ Years of experience.
What you'll do:
·         Solve complex technical challenges to quickly iterate on experiments that test hypotheses on what maximizes value for our customers
·         Own experiments from conception to deployment through data analysis, design, implementation and analyzing results
·         Work on highly collaborative cross functional teams leveraging the unique perspectives of your teammates to ideate and prioritized
·         Get to know our customers to better understand what problems are most important to solve in our experiments
·         Ensure testing coverage, sufficient documentation, timely delivery, and proper maintenance of final product
 
What you'll bring:
·         Minimum 4 years of industry experience working across the entire stack
·         Experience working with one or more modern server-side programming languages (Python, Node.js, Ruby etc.)
·         Practical understanding of HTML, CSS, and JavaScript
·         Experience working on architectures involving one or more of the following concepts and their implementation: XML/JSON message processing, REST API, GraphQL, Object Relational Mapping, asynchronous web services and distributed message queues
·         Growth mindset - motivated by experimentation, moving metrics and delivering an outstanding user experience
·         Experience working on scalable architecture which can handle high volumes of data required for build out of our cloud-based platform
·         Experience writing tests for written code (unit tests, regression tests, integration tests etc.)
·         Quick learner and keen to learn new tools, languages, and technologies
·         Professional experience working with Django, React or Ember.js is preferred",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3cxeN0cTXB6OeKtGNlTcLYuQ=
 Full stack UI Developer,,Remote,,"Client - Trinet"" 
 
Must skills :React, GraphQL, Node, and Python (all these are mandatory.)
 
Job Title: Full stack UI Developer
Location: 100% Remote
Duration: 6+ months
 
Note: Candidate should be React Developer and need strong experience in React, GraphQL, Node, and Python (all these are mandatory.)",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c0gx23GDrDfq1143PQQQmS8=
Test Automation with Cypress.,,Remote,,"Test Automation with Cypress. (2 roles)
Location: CA/Remote.
Duration: Long term Contract
 
Experience with Cypress and/or Jest testing frameworks.
Must have hands on automation experience with Cypress.
Comfortable in reading JavaScript/TypeScript code and troubleshooting errors in that code
Excellent knowledge in building, maintaining and executing automated test harnesses.
3+ years of experience building and maintaining automation suites for web applications.
Knowledge of software QA methodologies, tools, and processes.
Hands-on experience with Web and API test automation.
Experience with Jest, React Testing Library and Webpack will be plus.
Finance Industry experience will be a plus.
 ",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3cy5zY1Q5UG9Xp3mGBHT91f8=
MES IT Product Manager,,"Raleigh, North Carolina, United States",,"NC Department of Health and Human Services (DHHS) Information Technology Division (ITD) seeks an IT Product Manager to join the Medicaid Enterprise System (MES) project. NOTE: This position is 100% remote and candidates located anywhere in the US are welcome to apply.The IT Product Manager will serve as a member of the DHHS Medicaid Enterprise System (MES) Program providing IT product management within the MES portfolio. This position will champion our departments key strategies with the goal of creating the opportunity for healthier outcomes for our citizens through clinical and technological innovation. This position is responsible for providing independent product oversight for NCDHHS’ Medicaid products. This oversight may include development and monitoring of the Medicaid Managed Care product strategies, while collaborating with other DHHS divisions and external stakeholders to develop and implement targeted strategies to streamline processes. This position will create user stories, technology roadmaps and customer research in relation to Medicaid initiatives and strategic goals. The IT Product Manager represents DHHS business functions within NC Medicaid and partners with IT to ensure delivery of relevant and impactful software and solutions. This position will interact with the NC Medicaid Business Information Analytics Office, DHHS Data Office, Information Technology Division, Privacy and Security Office, Policy Office, General Counsel, Office of Procurement, Contracts and Grants, among others.•Leads and direct cross-functional activities that provide effective oversight of Medicaid Programs.•Manages direct and hybrid reporting relationships and staff, sets priorities, establishes accountabilities, and defines roles/responsibilities to secure necessary resources not under direct supervision, while maintaining peak levels of performance and compliance.•Collaborates and develops workgroups around product deliverables with Product Owners, Business Leads, Technical Leads and Management. •In-depth knowledge and understanding of products across functions and business segments in healthcare that meet departmental goals. •Directing the conception, development and implementation of new product initiatives, including current product enhancements.•Provides feedback and input to senior level decision-makers to develop long-range strategic alternatives for product solutions. •Communicate project goals and timelines, next steps and results to team members, project managers and the executive team.•Through a variety of communication/meeting methods, determines the customer’s needs, leads product discovery and translates these into detailed and actionable requirements for the MES PMU. •Able to assess emerging products and partners to measure and address their potential value or risk to the department, as well as make recommendations on which new technologies to invest in or leverage.•Provide in-person, conference calls, or virtual trainings on product knowledge, usage and implementation. •Use database queries to analyze performance indicators, evaluate survey data, define successful criteria for testing and product acceptance. •Fluently discuss the financial and/or operational benefits associated with proposed product capabilities.•Ensures compliance with all applicable policies and procedures.•Manages the product lifecycle from conception through implementation.  •Performs other duties as assigned.In addition the IT Product Manager (ITPDM)  is responsible for the successful development of IT systems in support of the Medicaid program. The ITPDM will expressly engage with the business owners to develop the strategy behind how each MES module will support the business requirements definition and will own the translation and specification of all functional requirements. The ITPDM will work integrally with MES IT Program Managers and the MES Systems Integrator to manage the launch of features and systems. The ITPDM will evaluate and analyze work done by Medicaid SMEs, Business and Technical Leads, Data Leads, Engineers, and Architects to ensure the business requested capability, implemented design, and delivered functionality is successful and useful to the stakeholders. Medicaid/Health Care and or Managed Care experience is highly desired and will be preferred.This is a remote position and candidates are welcome anywhere in the US. Equipment will be provided and VPN access and collaboration tools are available.Required/Desired SkillsSkillRequired /DesiredAmountof ExperienceKnowledge of Enterprise IT Systems, system integration principles, and associated change management best practices. Required7YearsHas an understanding of CMS’ Seven Standards and Conditions and the Medicaid programRequired7YearsDemonstrated ability to manage multiple priorities and projects, function in a fast-paced moving constantly changing, deadline driven environmentRequired7YearsProficient use of Microsoft Project, Word, Excel, PowerPoint, Access, and Adobe software Required7YearsSkills in persuasion, negotiation, relationship management, conflict resolution, and effective oral and written communication at all levelsRequired7YearsProven track record of launching successful user-focused products preferably in the enterprise, analytics or healthcare space. Required7YearsPrevious experience creating business use cases, requirements, and process maps/data flows.Required7YearsExperience working in a combination of business analysis, product management, project management and/or software application development.Required7YearsExcellent communication skills and attention to detail with specific experience developing, editing, and presenting summaries, reports, and complex inRequired7YearsProven experience and working knowledge of agile development methodologies, environment and tools. Highly desired7YearsExperience using or implementing Cloud technologies IaaS, PaaS, SaaS.Highly desired7YearsExperience handling HIPAA and PII data.Required7Years7+ years of experience in product management in a healthcare or government settingHighly desired7YearsManaged Care knowledge or experienceHighly desired7YearsMITA knowledge or experienceHighly desired7YearsMedicaid Program knowledge or related HealthCare Information System experienceRequired7YearsQuestionsNo.QuestionQuestion1Absences greater than two weeks MUST be approved by CAI management in advance, and contact information must be provided to CAI so that the resource can be reached during his or her absence. The Client has the right to dismiss the resource if he or she does not return to work by the agreed upon date. Do you accept this requirement?Question2This posting is 100% remote.Question3Please list candidate's email address HERE that will be used when submitting E-RTR.Question4Please indicate how soon this candidate is available to start work. Vendors are encouraged to submit candidates that are available for the duration of the assignment.Question5Vendor must disclose to the agency if the candidate will be subcontracted at the time of submission. Do you accept this requirement?Question6Vendor must notify the agency if any portion of the requirements listed in this task order is to be outsourced to other countries. Do you accept this requirement?Question7Candidates submitted above the bill rate of XXX will not be considered. Do you accept this requirement?Question8Please confirm you have thoroughly validated, and attest to the accuracy of, the credentials listed throughout this candidate’s VectorVMS profile and resume pursuant to Section 5.2.5 of ITS-009440. Do you confirm?
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c_vTGl__XI7EBeZdiu7kwUw=
Tableau Developer,,Remote,,"Tableau Developer
Hybrid, Washington DC Area
12 + Months
 
Responsibilities
Participate in strategic and tactical planning discussions interface with client executive management, gathering requirements and delivering reporting prototypes
Work with business users to define requirements for Tableau reports and support the implementation and customization of Tableau reports
Responsible for the full life cycle of Tableau reporting solutions (BAU), including research, design, development, testing, documentation, implementation, training & support for report development projects
Develop interactive Tableau dashboards by utilizing Tableau features such as parameters, sets, calculated fields and table calculations, user filters, action filters and applying advanced technical charts
Define, retrieve, and analyze large datasets using SQL, and Excel to drive and define operational solutions and approaches
 
Minimum Qualifications
Degree in Technology/Engineering, MCA
Preferred Qualifications/ Skills
Relevant experience in data science, business analytics, business intelligence, or comparable data engineering role, including data warehousing and business intelligence tools, techniques, and technology
Tableau development/visualization experience including designing and developing reports and dashboards with large data volumes.
Knowledge of connecting to multiple data sources through Tableau is required
Experience in publishing and sharing the dashboards, scheduling data refreshes
Monitoring the status of extract schedules
Performance Monitoring, fine-tuning, and optimization of dashboards
Resolving any data or performance issues related to workbooks and data sources.
Have SQL skills, preferably over SQL Server
Good understanding of Tableau user and group security configuration.
Understand the fundamentals of data preparation/data modeling necessary for the visualization purpose
Must be proficient in the use and maintenance of Tableau Server and Tableau Desktop
Good to have Data warehouse / ETL basics
Able to build solid internal and external relationships at all levels.
Must possess a client-service mindset and a desire to take on tough and challenging projects.
Proficiency in Microsoft Office; Word, Excel, PowerPoint is a must.
Expert-level knowledge of using SQL to write complex, highly optimized queries across large volumes of data.
Tableau server maintenance, technical support, troubleshooting, and scheduling:
 ",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c-M3Qe-4wkFpg8_AX9CRBc8=
W2 Only! AWS Infrastructure Cloud Architect ,,"Baltimore, Maryland, United States",,"Job Responsibilities:

Responsible for Architecting and Designing a secure AWS Enterprise cloud platform based on industry standards, best practices and guidelines
Determine technical standards and specifications and lead the architecture, design, build and support of shared services cloud platform components
Providing professional support services and/or the integration of their respective products.
Provide High level architecture, Design and oversee Implementation the cloud products based on best Practices
Review the current architectural landscape and make appropriate recommendations.
Must be able to compare various solutions and determine the one which best fits the need.
Architect, Designs, Develop and maintains infrastructure and backend applications.
Provides architecture recommendations for web application technologies and middleware solutions.
Researches new technologies and products for their applicability to business needs.
Lead Architecture review of applications and integrations to ensure security compliance
Periodic review of Cloud Infrastructure and Integrations to ensure platform standards are met
Provide recommendations on usage optimizations and cost reduction strategies for infrastructure and product deployments
Provides tier 2 and tier 3 support for the platform

 
Education:

A Bachelor's Degree from an accredited college or university with a major in Computer Science, Information Systems, Engineering, Business, or other related scientific or technical discipline.
AWS Cloud Solutions Architect Professional certification recommended

 
Experience:

This position requires a minimum of twelve (12) years of experience in Enterprise Cloud Architecture, System administration and Development
At least six (6) years of experience working with Architecture, design and implementation of systems and applications at Amazon Web Services (AWS).
Sets up administrator and service accounts and troubleshoot creates/updates and 
Maintains system documentation, interacts with users and evaluates vendor products, deep understanding of monitoring AWS instances and services
Amazon Web Services (AWS) platform capabilities and best practices architectures, and engineering solutions within multiple Cloud accounts and services
Experience working in AWS via the CLI and management console. Knowledge and experience architecting and configuring Virtual Private Clouds (VPCs)
Experience working with administrator and service accounts and troubleshoot
Creates/updates and Maintains system documentation, interacts with users and evaluates vendor products
Operations for firewalls, routers and switches and the ability to formulate access control lists (ACLs) via the Command Line Interface (CLI).
Strong knowledge of software evaluation principles and practices.
Development and implementation of vulnerability remediation strategies.
Configuration and execution of vulnerability and web application scans.
Experience with automating server configuration for security including logging, key changes, and system hardening.
Experience writing process requirements, technical design documents, and standard operating procedures.
Experience collaborating with cross functional global and remote teams with diverse backgrounds.
Demonstrating good interpersonal, verbal, and written communication skills.
Experience planning and implementing secure networking practices such as:

-application segmentation, network segmentation, NAC and other access control testing/validation, updating access control SOPs
-Understanding of the Amazon Web Services (AWS) Well Architected Framework
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c1YFTu0P8_dGw-xzNAnh2FI=
NCDIT - ServiceNow Platform Administrator,,", North Carolina, United States",,"ServiceNow Administrator/Developer position provides support for, and administration of, the ServiceNow platform provided by the NC Department of Information Technology (NCDIT) as part of a team of ServiceNow professionals in support of the NCDHHS.***Candidates can work remotely for the duration of the interview. Equipment can be shipped.***The max rate for this position is XXX/hour.ServiceNow Administrator/Developer position is housed in NCDIT. This role provides platform and application support for ServiceNow as part of a team of ServiceNow professionals and business stakeholders dedicated to NCDHHS agency needs. This position will work in a matrix reporting environment and be required to manage multiple work streams, possibly supporting several initiatives simultaneously. This role reports to the NCDIT ServiceNow platform owner but receives direct supervision from the NCDIT platform architect assigned to the NCDHHS project.Duties and Responsibilities:•Administer the ServiceNow platform at a foundational and application level•Perform any necessary enhancements, upgrades, or maintenance on the platform•Adhere to the best practices and standards on the ServiceNow platform as defined by agency process and FedRAMP compliance•Handle all enhancement requests and project development work•Work with developers on the next stage processes for the platform•Be able to gather business requirements, analyze, and translate into technical documentation and development•Monitor application performance and analyze code•Adhere to advancements and changes on the ServiceNow platform and lever them to provide business solutions•Establishing user journeys and creating the user stories to support the design and configuration of the platform•Supporting the iterative configuration of platform and supported applications, engage stakeholders to conduct reviews through joint design sessions•Proactively researching and suggesting enhancements to existing engagements•Develop and implement fixes for bugs and issues found in ServiceNow production•Perform system/workflow enhancements and script changes in ServiceNow to enable changing/evolving business practices•Build and maintain Automated Test Framework (ATF) as part of all major development work•Execute data mapping and bulk data imports/updates when necessary•Participate in after-hours on-call rotation for platform supportMinimum Qualifications: •Bachelor’s degree in Computer Science, Information Systems, or a related field•3-5 years of experience in service management technology, specifically supporting the processes and administration of ServiceNow•Experience designing and deploying web-based end user self-service portals•Knowledge of and experience with web technologies, including JavaScript, HTML, XML and Web Services•Experience with ServiceNow forms, fields, views, lists, UI policy and actions, and client and server scripts•Experience integrating ServiceNow with other tools and services; monitoring, alerting and federated sources of CI dataPreferred Qualifications:•Experience working in the governmental sector (local, state, or federal)•Experience successfully implementing ServiceNow in a diverse mid-to-large sized organization•Experience performing continuous improvement initiatives for processes and services•Strong knowledge and familiarity with Agile development•Excellent verbal and written communication skills; ability to communicate clean, organized, and thorough information and data appropriate for intended audience•Ability to develop insightful, beneficial, and actionable analyses with detailed explanations regarding drivers of those results; produce unambiguous, comprehensive, and accurate interpretations•Ability to obtain a security clearance with FedRAMP administration standardsKnowledge, Skills, Abilities and Competencies:•Decision Quality•Problem Solving•Directing Others•Hiring and Staffing•Drive for Results•Organizational Agility•Building Effective Teams•Motivating OthersRequired/Desired SkillsSkillRequired /DesiredAmountof ExperienceExperience working in the governmental sector (local, state, or federal)Required1YearsExperience successfully implementing ServiceNow in a diverse mid-to-large sized organizationRequired1YearsExperience performing continuous improvement initiatives for processes and servicesRequired1YearsStrong knowledge and familiarity with Agile developmentRequired1YearsExcellent verbal and written comm skills, ability to communicate clean, organized, and thorough information and data appropriate for intended audienceRequired1YearsAbility to develop insightful, beneficial, and actionable analyses with detailed explanations regarding drivers of those resultsRequired1YearsProduce unambiguous, comprehensive, and accurate interpretations of analysisRequired1YearsAbility to obtain a security clearance with FedRAMP administration standardsRequired1YearsQuestionsNo.QuestionQuestion1Absences greater than two weeks MUST be approved by CAI management in advance, and contact information must be provided to CAI so that the resource can be reached during his or her absence. The Client has the right to dismiss the resource if he or she does not return to work by the agreed upon date. Do you accept this requirement?Question2This position is remote for the duration of the engagement. Do you accept this requirement?Question3Please list candidate’s email address.
Question4Please indicate how soon this candidate is available to start work. Vendors are encouraged to submit candidates that are available for the duration of the assignment.Question5Vendor must disclose to the agency if the candidate will be subcontracted at the time of submission. Do you accept this requirement?Question6Vendor must notify the agency if any portion of the requirements listed in this task order are to be outsourced to other countries. Do you accept this requirement?Question7Candidates submitted above the rate of XXX will not be considered. Do you accept this requirement?
Question8Payment for all approved hours will be paid at the straight hourly rate regardless of the total hours worked by the engaged resource. It is the responsibility of the supplier to adhere to any applicable compensation laws including payment for overtime hours. Do you accept this requirement?Question9Please confirm you have thoroughly validated, and attest to the accuracy of, the credentials listed throughout this candidate’s VectorVMS profile and resume pursuant to Section 5.2.5 of ITS-009440. Do you confirm?
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c5nSwNv1WZOVSLX4ITEYwDI=
NC DHHS Senior Business Analyst,,"Raleigh NC, North Carolina, United States",,"The NC Department of Health and Human Services – Information Technology Division (ITD) seeks a Senior Business Analyst to support business case analysis, process reengineering and requirement gathering activities.The NC Department of Health and Human Services – Information Technology Division (ITD) seeks a Senior Business Analyst to support business case analysis, process re-engineering and requirement gathering activities.RESPONSIBILITIES•Conducts stakeholder analysis •Conducts market research and analysis •Identify and document detailed current and future state process workflows using BPM standards     •Develops Context diagrams, functional decomposition, and process workflows•Document gap analysis and Develops the following documents: business process models, use cases, wire-frames, entity relationship diagrams, data dictionaries, system context diagrams•Gathers, develops, documents and validates business, functional and technical requirements and maintain Requirement Traceability matrix•Build Business, stakeholder, solution and transition requirements•Prepare and maintain documentation and artifacts including analysis, reports and user documentation in accordance with PMO PM and BA methodology•Works with Project Managers, Portfolio Managers, developers, and end users to ensure application designs meet business requirements•Provide business analysis deliverables as input to the procurement documents and assist in writing the procurement documentation as required• Perform functional, integration testing UAT support, including developing test scenarios and cases•Support required system go-live activities •Authors and prepares meeting minutes to be distributed to a variety of audiences•Creating User stories and acceptance criteria and authors other Agile documents and deliverablesKNOWLEDGE, SKILLS AND ABILITIES / COMPETENCIES:•Demonstrated experience participating in the documentation of functional requirements and technical specifications for existing and new applications •Strong writing and communication skills and can build relationships with both their team members and clients•Results-oriented individual with a very strong work ethic and must be able to demonstrate excellent negotiation, communication and problem-solving skills•Ability to work with customers as a member of cross-divisional work groups and maintain positive and productive relationships with customers, peers, and superiors•Ability to act independently with sound business judgment and thrive in environment with diverse communication styles •Ability to prepare and present oral and written documents clearly and concisely •Exhibit comprehensive knowledge of the work requirements demonstrated by an in-depth understanding and use of advanced principles, theories and practices associated with Business Analysis and PMI PMBOK® Guide and Standards •Experience working with customers to advise on strategies, alternatives and the implications of specific application customization and interface designs •Possess a high-level understanding in the areas of application programming, database and system design•Ability to manage complex assignments with multiple work streams and aggressive (and sometimes competing) timelines•Understanding of Software Development Lifecycle (SDLC) concepts and process•Knowledge of and experience with IT Service Management best practices and principles•Experience with Microsoft Office Suite (MS Word, EXCEL, PowerPoint, Visio) and Microsoft Project•Extensive understanding of SharePoint end user experience, sites, libraries, lists and groupsRequired/Desired SkillsSkillRequired /DesiredAmountof ExperienceExtensive knowledge of business system analysis techniques and testing methodologiesRequired7YearsDemonstrated experience in gathering business requirements and development of business rules and process flow. Required7YearsProven experience with business process design, definition and/or re-design.Required7YearsExperience with Business Analysis methodologies and problem solving Required7YearsAbility to utilize Microsoft Office Suite (MS Word, EXCEL, PowerPoint, Visio) Microsoft ProjectRequired7YearsExcellent communication skills (both verbal and written)Required0Experience in development of procurement related documents including RFP and evaluation criteria. Required5YearsDemonstrable analytical skills and an attention to detail.Required0Excellent creative thinking and problem solving skills Proactive, quality oriented, with demonstrated leadership and team building skills. Required0Experience working for State governmentHighly desired0Healthcare related experienceNice to have3YearsKnowledge Creating Context Diagram and Functional decomposition Required5YearsQuestionsNo.QuestionQuestion1Absences greater than two weeks MUST be approved by CAI management in advance, and contact information must be provided to CAI so that the resource can be reached during his or her absence. The Client has the right to dismiss the resource if he or she does not return to work by the agreed upon date. Do you accept this requirement?Question2All work must be completed on site. Do you accept this requirement?
Question3Please list candidate's email address HERE.
Question4Please indicate how soon this candidate is available to start work. Vendors are encouraged to submit candidates that are available for the duration of the assignment.
Question5Vendor must disclose to the agency if the candidate will be subcontracted at the time of submission. Do you accept this requirement?
Question6Vendor must notify the agency if any portion of the requirements listed in this task order are to be outsourced to other countries. Do you accept this requirement?
Question7Candidates submitted above a rate of XXX per hour may not be considered. Do you accept this requirement?
Question8Confirmation that you have thoroughly validated, and attest to the accuracy of, the credentials listed throughout this candidate’s VectorVMS profile and resume pursuant to Section 5.2.5 of ITS-009440 is required. Do you confirm?Question9Payment for all approved hours will be paid at the straight hourly rate regardless of the total hours worked by the engaged resource. It is the responsibility of the supplier to adhere to any applicable compensation law including payment for overtime hours. Do you accept that requirement?",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c7xA_qNrmqCjrATeT9OxtAU=
