Name of the role,Department,Location,Job type,Job description,URL
Electrical & Lighting Installer,Installation,"Dallas, TX",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations that want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary and comprehensive benefits, including medical and dental, vision, disability, life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Working out of our Commercial & Industrial Division for projects in and around Dallas, Texas, the Electrical & Lighting Installer is critical to the day-to-day execution of our projects, including but not limited to understanding basic electrical functions, install and troubleshoot components; keeping the job site organized and running smoothly. This position requires excellent attention to detail and accuracy and very clear and proactive communication skills with internal teammates and safety professionals. All team members are expected to work together safely, positively, respectfully, and professionally.
Electrical & Lighting Installer Responsibilities• Install, replace, or repair light fixtures and ballasts• Perform lighting retrofits with or without supervision• Work safely and work well with the team• Cleanliness of work area is expected at all times on customer sites• Effectively communicate task completion details about daily goals
Electrical & Lighting Installer Qualifications • 6 months or more of lighting installation experience• High school diploma or equivalent• Must maintain an active driver’s license with a clean record and have reliable transportation to report to various job locations• Adhere to safety policy as well as rules and regulations• Ability to travel overnight and for extended periods.  Our crews travel 5 weeks on then 1 week off.  We set up and cover the hotel, provide a per diem, and offer a mobile phone stipend. 
Physical Requirements • Ability to lift and move up to 50 lbs. unassisted• Ability to withstand varying degrees of temperature typical in an outdoor environment
More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating an excellent customer experience. That’s what we call a win-win.
We’ve built a strong company foundation through our core values and behaviors. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the job site, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
We should talk if you’re energetic and want to be an Electrical & Lighting Installer on our team!
SitelogIQ is an Equal Opportunity Employer and participates in the E-Verify program. ",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=ac0704bc-6ef8-4d69-b4f7-52dbada9b650
Electrical & Lighting Installer,Installation,"Tampa, FL,Fort Lauderdale, FL,Nashville, TN 37203, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations that want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability, and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Working out of our  Healthcare Division, located in Nashville, TN, the Electrical & Lighting Installer is critical to the day-to-day execution of our projects, including but not limited to understanding basic electrical functions, installing and troubleshoot components, keeping the job site organized and running smoothly. This position requires high attention to detail and accuracy as well as very clear and proactive communication skills, both with internal teammates as well as safety professionals. All members of our team are expected to work together in a safe, positive, respectful, and professional manner.  Our Lighting crews travel 5 weeks and then are off for 1 week.   We cover hotels, provide per diem for meals, and offer a mobile phone stipend. 
Electrical & Lighting Installer Responsibilities

Install, replace, or repair light fixtures and ballasts
Perform lighting retrofits with or without supervision
Work safely and work well with the team
Cleanliness of work area is expected at all times on customer sites
Effectively communicate task completion details with regard to daily goals

Electrical & Lighting Installer Qualifications 

6 months or more of lighting installation experience
High school diploma or equivalent
Must maintain active driver’s license with a clean record and have reliable transportation to report to various job locations
Adhere to safety policy as well as rules and regulations
Ability to travel overnight and extended periods of time

Physical Requirements 

Ability to lift and move up to 50 lbs. unassisted
Ability to withstand varying degrees of temperature typical in an outdoor environment

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be an Electrical & Lighting Installer on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer and participates in the E-Verify program.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=2d5102cc-5aba-4cd1-8b0e-80cfd8f429b7
Project Accountant,Accounting,Headquarters,Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Our Project Accountant is essential to the daily progression of SitelogIQ’s goals. The role is responsible for maintaining and analyzing all job costing, performs technical and analytical work in support of the finance and accounting processes.  This position requires a high level of attention to detail and accuracy, as well as clear and proactive communication.  This will be a Hybrid role with the opportunity to work from home and in the office.
 Project Accountant Responsibilities

Participate in full-cycle general accounting functions of the organization.
Work closely with all Project Managers, Purchasing & Warranty staff to ensure all costs are entered correctly into each job; initiate change orders & budget adjustments; participates/leads in the weekly Project Management reviews.
Conduct frequent project reviews, including validating estimated cost-to-complete calculations and projected profit margins, as well as determining initiatives to enhance project margins and cash flow.
Oversees Accounts Receivables, collections & invoices customers according to contracts.
Handles job cost accruals, validation of payroll postings, and sales/use tax processing for job cost.
Prepares month end over/under WIP analysis & job postings for Revenue Recognition in accordance with US GAAP Revenue Recognition (ASC 606).  Validates all proposals and schedule of values are entered correctly.
Post journal entries and performs job cost reconciliations in accordance with monthly, quarterly, and annual closing calendars.
Assist in developing and maintaining accounting principles and procedures.
Works with the Finance Leader to review and streamline current processes across the accounting department.  Assists in coordinating monthly, quarterly, and annual closing activities.
Maintains the accuracy of the associated job cost balance sheet and income statement accounts on a US GAAP accrual basis, including preparing general ledger reconciliations.
Review and provide variance analysis on the monthly, quarterly, and annual internal and external reporting packages, including forecasts and budgets.
Gather necessary documents for auditors and tax professionals.
All other duties as assigned.

 Project Accountant Qualifications

BA or BS in Business Accounting or Finance; or equivalent work experience.
Minimum 3-5 years’ experience in accounting.
Construction or Professional Services industry experience desirable.
Prefer experience in Acumatica, or equivalent enterprise resource planning systems (ERP).
Proficiency in Microsoft Office Suite, specifically Excel.
Works well with others, team oriented.
Works independently with great time management.

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be a Project Accountant on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=a2631f9f-65db-4558-86c8-44c3d12fca36
"Senior Financial Analyst, Corporate Finance",Accounting,Headquarters,Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
The Senior Financial Analyst, Corporate Finance (M&A/Strategy/FP&A) position reports to both the Director of Finance and the Director of M&A. This opportunity provides an exciting opportunity for the right candidate to help contribute to organic and inorganic growth for SitelogIQ.  The Senior Financial Analyst will be responsible for execution of financial analysis to support the executive leadership team on critical business decisions.  The candidate will execute on key deliverables to support M&A initiatives, monthly financial analysis and long-range strategic planning.  This position has regular interaction with senior executives and various business leaders and therefore requires strong interpersonal and communication skills.
Senior Financial Analyst, Corporate Finance Responsibilities:

Identify and research potential acquisition targets; creates and maintains a tracking database of detailed profiles
Participate in all aspects of the M&A transaction process including financial statement analysis, modeling and valuation, due diligence, third party advisor management and preparation of presentation materials
Assists in the management of key month-end and quarter-end processes including the reporting and analysis of SitelogIQ’s consolidated and divisional financial performance
Supports analysis and requests from the private equity sponsor
Support the annual budget process activities, consolidation of forecasts, analyzing results and preparing financial reviews
Will be tasked with elevating business forecasts into the newly implemented ERP
Creates standardized reports and presentations to provide enhanced financial and strategic business intelligence to senior executives
Partner cross-functionally to support key business initiatives in IT, Legal, HR and Operations
Assist in the development and preparation of quarterly Board of Directors presentations

Minimum Qualifications:

Bachelor’s degree in Accounting, Finance, Economics or related discipline
Exposure to M&A activities
Advanced spreadsheet, presentation and financial system skills (e.g. Excel, PowerPoint, etc.)


Strong written and verbal communication skills and interpersonal skills


Occasional domestic travel when needed

Preferred Qualifications:

MBA, CFA, or both
1+ years of M&A activity in banking or advisory role

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be part of a high performing team as our Senior Financial Analyst, Corporate Finance  we should talk!
SitelogIQ is an Equal Opportunity Employer participates in E-Verify.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=8f059f5b-ae85-437a-bdcf-0bfa3bfcd84d
Sr. Mechanical Engineer-Project Manager,Engineering,"Remote - Minnesota,Remote - Indianapolis, IN,Remote - Lansing, MI,Remote - Madison, WI,Remote - Iowa City, IA",Full Time,"We’re a team of facility analysts, planners, designers, engineers, builders, project managers, energy experts, and sales and support staff focused on making buildings better.
Senior Engineer Project Manager Responsibilities 

Actively manage client budgets, schedules, and programs, project communications and documentation and office administrative tasks
Manage document production by developing design and technical drawings and researching relevant information
Review, redline, and coordinate design review sets, meetings, and final bid documents.
Manage permitting and agency approvals process
Work with the team on scheduling, construction documentation, and client communications and assist in the preparation of construction documents
Be able to work and present ideas in a team environment as well as self-manage and self-motivate in a creative environment

Qualifications (in this order)

10+ years of hands-on project management experience
Design modeling, and drafting experience with Revit software and AutoCAD software (preferred) in delivering preliminary design concepts and contract documents
Have thorough knowledge of mechanical design drafting, detailing, building materials, building codes, construction techniques and costs

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be part of a high-performing team as our Sr. Mechanical Engineer-Project Manager, we should talk!
SitelogIQ is an Equal Opportunity Employer and participates in the E-Verify program.       ",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=a2b91000-ad68-4e5e-a459-711449ac128f
Business Developer Sales Executive,Sales,"Nashville, TN 37203, USA,Remote - anywhere within United States",Full Time,"Business Developer Sales Executive
SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations that want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability, and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Our Business Developer Sales Executive will work out of our Healthcare business and can be located anywhere in the Central to Eastern US (remote).  This role will be laser focused on building and developing business large portfolio healthcare systems.  We partner with clients in private sector healthcare systems to optimize energy efficiency, improve indoor air quality, address lighting, and improve the overall patient or staff experience.
We are seeking a true Hunter/Sales Closer who is collaborative, and a creative problem solver, and who understands the necessary steps to gain customer validation.
As a Business Developer Sales Executive, you will work with our Healthcare Division across our national portfolio.  Using your business acumen and passion for serving customers, you will help organizations plan, execute, and improve their energy efficiency and sustainability initiatives.
As a highly successful sales professional, you can measure your success based on the following activities:

Prospect, and build relationships with new accounts, leveraging your network and communication skills to gain access to key decision-makers
Take the lead role in engaging prospects to thoroughly understand their business drivers and buying criteria
Cultivate opportunities to meet revenue and margin-based sales targets
Map out the decision-making process and power base for each target account
Work effectively on multiple complex solutions projects simultaneously
Communicate discovered requirements to internal development teams to coordinate efforts in development of proposed solutions that meet client objectives
Manage opportunities through the entire sales cycle, including initiating dialogue, qualifying, understanding needs, tailoring solutions, and executing mutual close plans
Build and maintain a robust pipeline, updating and leveraging the CRM to operate efficiently
Possess an entrepreneurial spirit and cooperative, collaborative demeanor
Be a committed team player willing to plug in where needed

Required

Bachelor’s degree or industry-related experience in Performance Contracting
Five (5) years of B2B sales experience
Experienced selling to healthcare companies in a National/Named Accounts model
Sales experience selling to senior leadership targets and facilities management leadership for energy efficiency projects
Expert level competence in consultative or discovery-based solution selling
Confidence in communicating with C-suite and other senior managers
Track record of exceeding sales goals and closing multiple deals with average size $5,000,000+

Preferred

Experience in developing turn-key projects with focus on Energy, Facility, and/or Design
Design experience with an emphasis on Client Engagement, Client Leadership, and Sales is desired
Understanding of energy code, rules, regulations, best practices, and performance standards
Deep understanding of the healthcare vertical and/or Fortune 1000 firms with large, multi-site national facility footprints
Excellent written and verbal communications, time management and organizational abilities

Location: Central to Eastern US, role will be remote with travel for key target states
Travel Expectations:  May include up to 50% overnight domestic travel
More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
Join our team!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=607fd897-fa90-4cbc-a08f-67c68bca2e0c
Director of Development Architecture- REMOTE Midwest,Architecture,"Remote - Minneapolis/St. Paul, MN,Remote - Minnesota,Remote, IL 00000, USA,Remote - Milwaukee, WI,Remote - Des Moines, IA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
As the Director of Development Architecture at SitelogIQ you will lead and oversee a team of Development Architects and supporting design staff as well as use your professional networking and people skills to help establish relationships with new and prospective school districts.  You will lead the development architecture team in supporting the Business Development teams in marketing efforts and “First Call” and “Preliminary Meetings” to build new and support existing relationships with K-12 school districts.  You will oversee and manage the development architects including hiring, staff development, scheduling, and utilization.  Using your high-energy, passion, and knowledge of the K-12 market, educational ideologies, and current trends you and your team will build a report and trust with district administrators, school boards, facility staff, and district employees and teachers.  You may also assist and lead similar processes with municipal clients and project types.
You and your team will help lead the development of new projects, including leading district wide “Ideation Sessions”, needs analysis, project ideas and scope development, feasibility studies, high level cost estimates, and the development of several ideas and solutions to meet the needs of each district or municipality.
Travel will be required within the region.  This travel may include but is not limited to client meetings, site visits, field verifications, building assessments, school board meetings, and presentations.
Successful Candidate Will Excel in These Areas
Management, Leadership, & Staff Development

Provide proper leadership and guidance for the team and assist on major issues as they arise.
Work closely with and communicate project schedules, budgets, and updates with the Regional General Manager.
Meets regularly with the sales and operations teams to review the performance of the customer contract and in turn participates in the preparation and delivery of customer progress reports.
Reviews all work and deliverable prior to delivery and presentation of materials to client.
Prepare design illustrations or rough sketches

Business Development

Assist business development and marketing team in interviews, marketing, and closing of contracts and partnerships with identified opportunities.
Attend strategy sessions, review RFP/RFQ responses, participate in meetings with the client.
Develop, implement and maintain effective sales and other programs that provide maximum exposure to new business prospects within the firm’s established goals and objectives
Prepare proposals, presentations and qualification packages
Develop and implements promotional programs and plans for client’s use

Client Satisfaction, Relationship, and Company Image

Build, strengthen, foster, and maintain an intimate and long-term relationship with each client.
Ensure that the entire project team understands the importance of completing their projects with excellent service, the value of continued sales of our service, and the subtle ways to achieve the client’s recognition.

Required Qualifications:

Bachelor's degree or higher in Architecture
Registered Architect
10 or more years of hands-on project development experience in the Educational Sector
Minimum 5 years of leadership and development experience
Have extensive knowledge and experience in the K-12 market
Have thorough knowledge of architectural design drafting, detailing, building materials, building codes, construction techniques and costs

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be part of a high performing team as our Director of Development Architecture we should talk!
SitelogIQ is an Equal Opportunity Employer.       
.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=77067363-067a-425b-9231-2ff78eefc521
Sr. Project Engineer - MEP Project Manager,Engineering,"Remote - Minnesota,Remote - Indianapolis, IN,Remote - Lansing, MI,Remote - Madison, WI,Remote - Iowa City, IA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations that want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary and comprehensive benefits, including medical and dental, vision, disability, life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Senior Project Engineer-MEP Project Manager Responsibilities 

Actively manage client budgets, schedules, and programs, project communications and documentation, and office administrative tasks
Have thorough knowledge of Mechanical design drafting, detailing, building materials, building codes, construction techniques, and costs
Work with the team on scheduling, construction documentation, and client communications and assist in the preparation of construction documents
Manage document production by developing design and technical drawings and researching relevant information
Assist the team in the production of construction documents as required.
Review, redline, and coordinate design review sets, meetings, and final bid documents.
Maintain a good knowledge of local and national building codes
Conduct code and project research
Manage permitting and agency approvals process
Mentor junior team members
Lead construction observation activities
Be able to work and present ideas in a team environment as well as self-manage and self-motivate in a creative environment
Some travel will be required within the Midwest region. This travel may include but is not limited to client meetings, site visits, field verifications, building assessments, school board meetings, and presentations.

Qualifications
• Professional Engineer license in any of the following states: MN, IA, IN, MI, WI• 10 or more years of hands-on project management experience • Proven experience in effectively leading a project team• Ability to build quick rapport with all levels of employees, clients, consultants, and vendors• Design modeling, and drafting experience with Revit software and AutoCAD software in delivering preliminary design concepts and contract documents• A self-starter with strong communication and organizational skills
More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great customer experience. That’s what we call a win-win.
We’ve built a strong company foundation through our core values and behaviors. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be part of a high-performing team as our Sr. Project Engineer - MEP Project Manager, we should talk!
SitelogIQ is an Equal Opportunity Employer and participates in the E-Verify program.       ",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=2f6edae1-5e4d-4c40-a61a-433e0d274f71
Measurement and Verification (M&V) Specialist,Engineering,"Harrisburg, PA 17110, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Our Measurement and Verification (M&V) Specialist is responsible for collecting client utility information and evaluating energy savings performance of projects during the performance period. Generate M&V plans and evaluate savings prior to energy contract signatures and assist in the development of automated data collection and reporting processes through Microsoft Power BI. 
 M&V Responsibilities

Collect utility information and perform data entry for new and existing clients.
Create and review M&V plans associated with guaranteed energy savings projects.
Periodically check the energy savings performance of a project to make sure savings estimates are on target with the savings guarantee.
If savings performance is below target, identify potential reasons for savings shortfalls and recommend corrective actions as promptly as possible.
Generate savings reports as required by the M&V plan.
Help configure customer Energy Information Systems (utility bill management, fault detection & diagnostics, reporting)
Monitor customer sites/dashboards and interface with customers and contractors as needed
Work with programming team to develop new fault detection algorithms, statistical data analysis, or data visualization techniques
Support Energy Information System software/ app development process
Participate in customer interviews to demonstrate our capabilities.

M&V Qualifications 

Certified Measurement and Verification Professional (CMVP) Accreditation
Bachelors Degree in Computer Science or Engineering
Minimum 2 years experience in the energy efficiency and utility industry as an Energy Engineer/ Energy Manager
Certified Energy Manager (CEM) Accreditation (preferred but not required)
Working knowledge of building HVAC and lighting systems
Building automation and control systems experience (DDC, EMS, BMS, BAS)
Experience with energy audits, commissioning, retro-commissioning, and utility incentive programs
Exposure to software and computer programming is a plus.
Ability to:

Become proficient in visualization and business-intelligence platforms, dashboards
Become an expert in building HVAC and lighting systems
Gain building automation systems experience and knowledge of building control strategies
Become proficient in energy audits, commissioning, retro-commissioning
Understand computer programming used by Tech Services and support the programming team
Become proficient in knowledge of fault detection and analytics, and use of the SkySpark® platform


PA Department of Education Federal and State Background Checks and Clearances required - company paid
Valid driver’s license

More About SitelogIQ
At SitelogIQ, we partner with clients in K-12, higher education, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
SitelogIQ is an Equal Opportunity Employer. ",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=d58d4427-2f76-45ce-8726-e6cf8aff2a28
Rebate Specialist - Remote US,Construction Operations,"Nashville, TN 37203, USA,Remote, TN 37221, USA,Yardley, PA 19067, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Our Rebate Specialist will work out of our Healthcare Division, and can be a remote-based position. This role is critical to the day-to-day management of our utility rebates, including but not limited to rebate research, calculations, filings, scheduling, closeouts, and serving as the primary point of communication between utilities and SitelogIQ team members. An effective Rebate Specialist keeps rebates on track and running smoothly by keeping all necessary parties up to speed on status, escalates issues as they are identified, and closes out rebates in a timely manner.  This position requires a high attention to detail and accuracy as well as very clear and proactive communication skills, both with internal teammates as well as external customers.  All members of our team are expected to work together in a positive, respectful, and professional manner. 
Responsibilities
Perform all aspects of the Rebate/Incentive process to support both quoting and project closeout including but not limited to:

Assisting sales team with obtaining utility rebate incentives and/or calculations for the purpose of quoting
Finalize available utility rebate amount based on project scope
Submittal of utility rebate application including any required documentation
Schedule and coordinate pre-inspections with all applicable parties
Track install progress to account for any scope changes requiring utility documentation
Process completed utility application including scheduling and coordinating post-inspections with all applicable parties
Tracking utility rebate payment to SitelogIQ or Customer as required
Communicate with all applicable parties throughout the utility rebate process escalating any issues as required to management
Maintaining good communication with the project managers and keep them informed on and rebate requirements that impact the timing of each project

 
Qualifications:

Three (3) years’ of experience in rebate processing
Proficient in using MS Office Suite products, including MS Project and Excel, as well as Web based and smartphone applications
Detail oriented with time management, and organizational skills  
Bachelor's degree in Business Administration or another related field preferred, but not required
Strong written and oral communication skills who is a Positive – collaborative team player
Self-Starter and capable of working remotely with minimal management in a flexible and ever-changing work environment

Location:  This role can be worked remotely; Central, Eastern or Mountain time zones preferred                                                                                                                 
More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be a Rebate Specialist on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=6d60edf4-6528-487c-b2c8-d45e306b5f47
