Name of the role,Department,Location,Job type,Job description,URL
Senior Demand Generation Marketing Manager,Marketing: Business Travel,"New York, NY",,"The Senior Demand Generation Marketing Manager at TripActions is an integral part of the Growth team. In this role you’ll be responsible for driving pipeline and revenue growth through best-in-class marketing program management and execution. You’ll get to own and evaluate the best way to achieve the goals and then execute towards it, with the support of the broader marketing team, product team, and sales organization. Strong creative and project management skills, familiarity and comfort with analytics and data, a natural desire to be part of a team, and a positive engaged attitude are all imperative. You’ll touch all parts of the demand funnel and get to experiment and try new things on a constant basis. 
What You’ll Do:

Drive qualified prospects to our sales organization at scale
Create and execute demand gen programs which build and accelerate the pipeline (including but not limited to webinars, whitepapers, email marketing, direct mail, social, third-party communities, etc.)
Work closely with commercial and mid-market sales and SDR teams—understand their needs to help accelerate deals, provide visibility to pipeline, and improve their lead to opp process
Analyze and share results, trends, and insights
Manage relationships with agencies and other 3rd parties as needed
Work collaboratively with Product Marketing and Content Marketing teams to put forward relevant content
Work with the larger Demand Gen team to own channel strategy, KPIs, budget, and forecasts in a cost-effective way
Report to the Director of Commercial/MM Demand Gen, partner closely with entire Growth team—Marketing Operations, Web Team, ABM, Digital, and Lifecycle marketing teams

 
What We’re Looking For:

Highly results-oriented
Outstanding analytical ability
Ability to think strategically AND roll up your sleeves to get things done
Excellent written and verbal communications
Effective at partnering with internal and external stakeholders
Executional excellence. Able to consistently deliver on time and on budget
Expertise in, or ability to quickly learn, tools such as Marketo and Salesforce.com
High energy with ability to manage multiple initiatives simultaneously in a fast-pace environment
Self-motivated, performance-driven professional
Detail-oriented behavior and strong problem solving skills
Team player
Minimum of 5 years of experience in marketing, product, operations, or a related field
Experience in demand generation, digital marketing, and managing programs that scaled
Experience in hyper growth environments a strong plus

#LI-AC3
#LI-Remote",https://tripactions.com/careers/openings/4648299?gh_jid=4648299
Senior Demand Generation Marketing Manager,Marketing: Business Travel,"Palo Alto, CA or San Francisco, CA",,"The Senior Demand Generation Marketing Manager at TripActions is an integral part of the Growth team. In this role you’ll be responsible for driving pipeline and revenue growth through best-in-class marketing program management and execution. You’ll get to own and evaluate the best way to achieve the goals and then execute towards it, with the support of the broader marketing team, product team, and sales organization. Strong creative and project management skills, familiarity and comfort with analytics and data, a natural desire to be part of a team, and a positive engaged attitude are all imperative. You’ll touch all parts of the demand funnel and get to experiment and try new things on a constant basis. 
What You’ll Do:

Drive qualified prospects to our sales organization at scale
Create and execute demand gen programs which build and accelerate the pipeline (including but not limited to webinars, whitepapers, email marketing, direct mail, social, third-party communities, etc.)
Work closely with commercial and mid-market sales and SDR teams—understand their needs to help accelerate deals, provide visibility to pipeline, and improve their lead to opp process
Analyze and share results, trends, and insights
Manage relationships with agencies and other 3rd parties as needed
Work collaboratively with Product Marketing and Content Marketing teams to put forward relevant content
Work with the larger Demand Gen team to own channel strategy, KPIs, budget, and forecasts in a cost-effective way
Report to the Director of Commercial/MM Demand Gen, partner closely with entire Growth team—Marketing Operations, Web Team, ABM, Digital, and Lifecycle marketing teams

 
What We’re Looking For:

Highly results-oriented
Outstanding analytical ability
Ability to think strategically AND roll up your sleeves to get things done
Excellent written and verbal communications
Effective at partnering with internal and external stakeholders
Executional excellence. Able to consistently deliver on time and on budget
Expertise in, or ability to quickly learn, tools such as Marketo and Salesforce.com
High energy with ability to manage multiple initiatives simultaneously in a fast-pace environment
Self-motivated, performance-driven professional
Detail-oriented behavior and strong problem solving skills
Team player
Minimum of 5 years of experience in marketing, product, operations, or a related field
Experience in demand generation, digital marketing, and managing programs that scaled
Experience in hyper growth environments a strong plus

#LI-AC3
#LI-Remote",https://tripactions.com/careers/openings/4648262?gh_jid=4648262
Senior Demand Generation Marketing Manager,Marketing: Business Travel,"Austin, TX",,"The Senior Demand Generation Marketing Manager at TripActions is an integral part of the Growth team. In this role you’ll be responsible for driving pipeline and revenue growth through best-in-class marketing program management and execution. You’ll get to own and evaluate the best way to achieve the goals and then execute towards it, with the support of the broader marketing team, product team, and sales organization. Strong creative and project management skills, familiarity and comfort with analytics and data, a natural desire to be part of a team, and a positive engaged attitude are all imperative. You’ll touch all parts of the demand funnel and get to experiment and try new things on a constant basis. 
What You’ll Do:

Drive qualified prospects to our sales organization at scale
Create and execute demand gen programs which build and accelerate the pipeline (including but not limited to webinars, whitepapers, email marketing, direct mail, social, third-party communities, etc.)
Work closely with commercial and mid-market sales and SDR teams—understand their needs to help accelerate deals, provide visibility to pipeline, and improve their lead to opp process
Analyze and share results, trends, and insights
Manage relationships with agencies and other 3rd parties as needed
Work collaboratively with Product Marketing and Content Marketing teams to put forward relevant content
Work with the larger Demand Gen team to own channel strategy, KPIs, budget, and forecasts in a cost-effective way
Report to the Director of Commercial/MM Demand Gen, partner closely with entire Growth team—Marketing Operations, Web Team, ABM, Digital, and Lifecycle marketing teams

 
What We’re Looking For:

Highly results-oriented
Outstanding analytical ability
Ability to think strategically AND roll up your sleeves to get things done
Excellent written and verbal communications
Effective at partnering with internal and external stakeholders
Executional excellence. Able to consistently deliver on time and on budget
Expertise in, or ability to quickly learn, tools such as Marketo and Salesforce.com
High energy with ability to manage multiple initiatives simultaneously in a fast-pace environment
Self-motivated, performance-driven professional
Detail-oriented behavior and strong problem solving skills
Team player
Minimum of 5 years of experience in marketing, product, operations, or a related field
Experience in demand generation, digital marketing, and managing programs that scaled
Experience in hyper growth environments a strong plus

#LI-AC3
#LI-Remote",https://tripactions.com/careers/openings/4648298?gh_jid=4648298
"Senior Decision Scientist, Fintech",Data,"Palo Alto, CA",,"TripActions LiquidTM is an expense and corporate card solution that eliminates the hassles of expense management while giving finance leaders real-time spend visibility and control. TripActions Liquid provides employees with a refreshingly easy way to pay for what they need while giving finance leaders one easy place to control, manage, and track spend. With physical and virtual cards, smart policy management, and automated expense reports, TripActions Liquid streamlines the entire business spending process — driving cost-savings, productivity, and compliance.
In October 2021, TripActions announced its Series F funding of $275M at a post-money upround valuation of $7.25B to help accelerate future growth plans. In April 2021, TripActions and Visa announced an expanded strategic partnership. Through the new partnership with Visa, TripActions will accelerate the growth of its next-generation corporate card offering, increasing access to flexible payment methods with built-in policy controls.
At TripActions, “It’s all about the user. All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going. 
As one of our Senior Decision Scientist of our global Data team, you will work closely with the finance department and other stakeholders from across the business including engineers, sales, marketing, and operations to define the data needs and products which will drive the business forward. The ideal candidate will be extremely curious, knowledgeable about data strategy in Travel, and will use their data skills and business mindset to make a difference every day. We are looking for people who can operate at a company that grows as fast as ours by dealing with multiple moving pieces while still holding up quality, long-term thinking, and delivering value to our customers. We take great pride in our diversity of backgrounds, cultures, and perspectives and we strongly believe this is helping us to grow as a successful and impactful team. 
What You'll Do:

Identify trends and opportunities for growth through analysis of complex data sets
Work alongside key financial stakeholders to understand requests and provide solutions using data analytics
Support and strengthen our fast paced fintech product team in all functional areas and special requests as needed
Collaborate to build financial models to support strategic and financial planning.
Create and deliver documentation and training on reporting and BI tools for business users to enable self-service on company data
Create, maintain, and present financial and operational results to various levels of management. 
Consolidate data across business units and acquisitions with different definitions and measurement. 
Ongoing commitment to identify and implement process improvements for operational efficiencies and enhanced analytics as well as maintain existing documentation of control procedures performed by the financial planning and analysis team
Develop, implement, and maintain leading-edge analytic systems, taking complicated problems and building simple frameworks

What We're Looking For:

7+ years of work experience in Data Analysis
5+ years of experience with Tableau
Highly experienced in SQL
Highly experienced with Corporate reporting, Transaction reconciliation and Financial analysis
Demonstrated ability to translate business information needs into analytics, insights, and reporting
Demonstrated knowledge of standard statistical techniques like significance testing, regression modeling, etc.
Experience with Snowflake and dbt is a plus
Experience with python is a plus
Working in the Travel and Leisure industry is a plus
An advanced degree in mathematics, statistics, computer science, information science, or related technical field is a plus
Excellent communication and stakeholder relationship skills and a strong team player
",https://tripactions.com/careers/openings/4604392?gh_jid=4604392
Senior Data Analyst - Finance & Commerce,Data,"Salt Lake City, UT",,"At TripActions, “It’s all about the user. All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going. 
As one of our Senior Data Analysts of our global Data team, you will work closely with the finance department and other stakeholders from across the business including engineers, sales, marketing, and operations to define the data needs and products which will drive the business forward. The ideal candidate will be extremely curious, knowledgeable about data strategy in Travel, and will use their data skills and business mindset to make a difference every day. We are looking for people who can operate at a company that grows as fast as ours by dealing with multiple moving pieces while still holding up quality, long-term thinking, and delivering value to our customers. We take great pride in our diversity of backgrounds, cultures, and perspectives and we strongly believe this is helping us to grow as a successful and impactful team. 
What You'll Do:

Work alongside key financial stakeholders to understand requests and provide solutions using data analytics
Support and strengthen our fast paced corporate finance team in all functional areas and special requests as needed
Collaborate to build financial models to support strategic and financial planning.
Create and deliver documentation and training on reporting and BI tools for business users to enable self-service on company data
Create, maintain, and present financial and operational results to various levels of management. 
Consolidate data across business units and acquisitions with different definitions and measurement. 
Ongoing commitment to identify and implement process improvements for operational efficiencies and enhanced analytics as well as maintain existing documentation of control procedures performed by the financial planning and analysis team
Provide meaningful, actionable insights, advice, and recommendations on historic and future financial performance by assembling, summarizing data, and preparing reports.

What We're Looking For:

7+ years of work experience in Data Analysis
5+ years of experience with Tableau
Highly experienced in SQL
Highly experienced with Corporate reporting, Transaction reconciliation and Financial analysis
Demonstrated ability to translate business information needs into analytics, insights, and reporting
Demonstrated knowledge of standard statistical techniques like significance testing, regression modeling, etc.
Experience with Snowflake and dbt is a plus
Working in the Travel and Leisure industry is a plus
An advanced degree in mathematics, statistics, computer science, information science, or related technical field is a plus
Excellent communication and stakeholder relationship skills and a strong team player
",https://tripactions.com/careers/openings/4530098?gh_jid=4530098
Senior Data Analyst - Finance & Commerce,Data,"Palo Alto, CA or San Francisco, CA",,"At TripActions, “It’s all about the user. All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going. 
As one of our Senior Data Analysts of our global Data team, you will work closely with the finance department and other stakeholders from across the business including engineers, sales, marketing, and operations to define the data needs and products which will drive the business forward. The ideal candidate will be extremely curious, knowledgeable about data strategy in Travel, and will use their data skills and business mindset to make a difference every day. We are looking for people who can operate at a company that grows as fast as ours by dealing with multiple moving pieces while still holding up quality, long-term thinking, and delivering value to our customers. We take great pride in our diversity of backgrounds, cultures, and perspectives and we strongly believe this is helping us to grow as a successful and impactful team. 
What You'll Do:

Work alongside key financial stakeholders to understand requests and provide solutions using data analytics
Support and strengthen our fast paced corporate finance team in all functional areas and special requests as needed
Collaborate to build financial models to support strategic and financial planning.
Create and deliver documentation and training on reporting and BI tools for business users to enable self-service on company data
Create, maintain, and present financial and operational results to various levels of management. 
Consolidate data across business units and acquisitions with different definitions and measurement. 
Ongoing commitment to identify and implement process improvements for operational efficiencies and enhanced analytics as well as maintain existing documentation of control procedures performed by the financial planning and analysis team
Provide meaningful, actionable insights, advice, and recommendations on historic and future financial performance by assembling, summarizing data, and preparing reports.

What We're Looking For:

7+ years of work experience in Data Analysis
5+ years of experience with Tableau
Highly experienced in SQL
Highly experienced with Corporate reporting, Transaction reconciliation and Financial analysis
Demonstrated ability to translate business information needs into analytics, insights, and reporting
Demonstrated knowledge of standard statistical techniques like significance testing, regression modeling, etc.
Experience with Snowflake and dbt is a plus
Working in the Travel and Leisure industry is a plus
An advanced degree in mathematics, statistics, computer science, information science, or related technical field is a plus
Excellent communication and stakeholder relationship skills and a strong team player
",https://tripactions.com/careers/openings/4530097?gh_jid=4530097
Senior Data Analyst - Finance & Commerce,Data,"Seattle, WA",,"At TripActions, “It’s all about the user. All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going. 
As one of our Senior Data Analysts of our global Data team, you will work closely with the finance department and other stakeholders from across the business including engineers, sales, marketing, and operations to define the data needs and products which will drive the business forward. The ideal candidate will be extremely curious, knowledgeable about data strategy in Travel, and will use their data skills and business mindset to make a difference every day. We are looking for people who can operate at a company that grows as fast as ours by dealing with multiple moving pieces while still holding up quality, long-term thinking, and delivering value to our customers. We take great pride in our diversity of backgrounds, cultures, and perspectives and we strongly believe this is helping us to grow as a successful and impactful team. 
What You'll Do:

Work alongside key financial stakeholders to understand requests and provide solutions using data analytics
Support and strengthen our fast paced corporate finance team in all functional areas and special requests as needed
Collaborate to build financial models to support strategic and financial planning.
Create and deliver documentation and training on reporting and BI tools for business users to enable self-service on company data
Create, maintain, and present financial and operational results to various levels of management. 
Consolidate data across business units and acquisitions with different definitions and measurement. 
Ongoing commitment to identify and implement process improvements for operational efficiencies and enhanced analytics as well as maintain existing documentation of control procedures performed by the financial planning and analysis team
Provide meaningful, actionable insights, advice, and recommendations on historic and future financial performance by assembling, summarizing data, and preparing reports.

What We're Looking For:

7+ years of work experience in Data Analysis
5+ years of experience with Tableau
Highly experienced in SQL
Highly experienced with Corporate reporting, Transaction reconciliation and Financial analysis
Demonstrated ability to translate business information needs into analytics, insights, and reporting
Demonstrated knowledge of standard statistical techniques like significance testing, regression modeling, etc.
Experience with Snowflake and dbt is a plus
Working in the Travel and Leisure industry is a plus
An advanced degree in mathematics, statistics, computer science, information science, or related technical field is a plus
Excellent communication and stakeholder relationship skills and a strong team player
",https://tripactions.com/careers/openings/4530099?gh_jid=4530099
Senior Backend Engineer - Support,Engineering: Business Travel,"Tel-Aviv, Israel",,"At TripActions, “It’s all about the user.  All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going.
What You Will Do: 
We are looking for a passionate Backend Engineer to lead design and development of core product features and services that power the TripActions app used by thousands of travelers on a daily basis. You will work closely with a set of talented engineers, product managers, designers and data scientists to identify customer needs and build innovative solutions to solve them.
What We're Looking For:

Strong programming skills and CS fundamentals combined with 5+ years of experience building products 
Design, build and evolve the core backend platform of TripActions in a scalable and reliable way.
Technically own problem domain: facilitate design, development and launch of key microservices in the domain.
Drive quality culture, security awareness and data driven decision making at TripAction.
Work with the leadership to identify, plan and execute long term vision.
Work cross-functionally with various engineering and product teams to deliver features that span across domains.
Be the Subject Matter Expert of the domain under ownership.
Experience with Java, and distributed systems is a plus
Deep understanding of microservices and event driven architectures.
Bias to action.

 ",https://tripactions.com/careers/openings/4609248?gh_jid=4609248
"Senior Back-End Engineer, Fintech",Engineering: Fintech,"Palo Alto, CA",,"









TripActions LiquidTM is an expense and corporate card solution that eliminates the hassles of expense management while giving finance leaders real-time spend visibility and control. TripActions Liquid provides employees with a refreshingly easy way to pay for what they need while giving finance leaders one easy place to control, manage, and track spend. With physical and virtual cards, smart policy management, and automated expense reports, TripActions Liquid streamlines the entire business spending process — driving cost-savings, productivity, and compliance.
















In October 2021, TripActions announced its Series F funding of $275M at a post-money upround valuation of $7.25B to help accelerate future growth plans. In April 2021, TripActions and Visa announced an expanded strategic partnership. Through the new partnership with Visa, TripActions will accelerate the growth of its next-generation corporate card offering, increasing access to flexible payment methods with built-in policy controls. 
 
What We're Looking For:







Strong programming skills and CS fundamentals combined with 5+ years of experience building products 
Deep architecture and API design skills to build core services and new product features
Strong sense of ownership demonstrated through shipping production-quality code equipped with testing, monitoring and documentation
Passion for solving problems and learning new tools and technologies
Excellent communication skills working with stakeholders and domain experts across the company to design solutions to user problems
Ability to thrive in a fast-paced environment 
Experience with Java, AWS and/or distributed systems is a plus
Prior experience working at startups and/or on consumer-facing products
",https://tripactions.com/careers/openings/3273887?gh_jid=3273887
"Senior Back-End Engineer, Core Product",Engineering: Personal Travel,"Palo Alto, CA",,"At TripActions, “It’s all about the user.  All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going.
In October 2021, TripActions announced its Series F funding of $275M at a post-money up round valuation of $7.25B to help accelerate future growth plans. In April 2021, TripActions and Visa announced an expanded strategic partnership. Through the new partnership with Visa, TripActions will accelerate the growth of its next-generation corporate card offering, increasing access to flexible payment methods with built-in policy controls. 
We are looking for a passionate Senior Back-end Engineer in either Seattle OR the Bay Area to lead the design and development of core product features and services that power the TripActions app used by thousands of travelers on a daily basis.
What You’ll Do:

Designing and implementing APIs and core services 
Developing models and business logic
Building out newly enabled product features
Ensure the quality of the features you built, follow-up on usage/issues post release.
Collaborate with product team, designers and other engineers

What We’re Looking For:

4+ years of OOP experience
Experience with Spring Framework (3+ years). Is a plus
Experience with Hibernate or similar ORM technologies (3+ years) Is a plus
",https://tripactions.com/careers/openings/4425106?gh_jid=4425106
Senior Backend Engineer - Admin,Engineering: Business Travel,"Tel-Aviv, Israel",,"At TripActions, “It’s all about the user.  All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going.
What You Will Do: 
We are looking for a passionate Backend Engineer to lead design and development of core product features and services that power the TripActions app used by thousands of travelers on a daily basis. You will work closely with a set of talented engineers, product managers, designers and data scientists to identify customer needs and build innovative solutions to solve them.
What We're Looking For:

Strong programming skills and CS fundamentals combined with 5+ years of experience building products 
Design, build and evolve the core backend platform of TripActions in a scalable and reliable way.
Technically own problem domain: facilitate design, development and launch of key microservices in the domain.
Drive quality culture, security awareness and data driven decision making at TripAction.
Work with the leadership to identify, plan and execute long term vision.
Work cross-functionally with various engineering and product teams to deliver features that span across domains.
Be the Subject Matter Expert of the domain under ownership.
Experience with Java, and distributed systems is a plus
Deep understanding of microservices and event driven architectures.
Bias to action.

 ",https://tripactions.com/careers/openings/4611340?gh_jid=4611340
Senior Android Engineer,Engineering: Personal Travel,"Seattle, WA",,"At TripActions, “It’s all about the user.  All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going.
We are looking for passionate Android Engineers, who possesses a passion for pushing mobile technologies to the limits, to lead design and development of core product features and services that power the TripActions app used by thousands of travelers on a daily basis. You will work closely with other app development and technical teams and build the next generation of our mobile applications.
What you'll do

BS in Computer Science or related technical field
A successful candidate will have 5+ years of experience building high-quality Android apps.
A strong understanding of the full life cycle of app development using Google's Developer Portal
Published apps in the market
Experience designing, developing, debugging and deploying software for server-side development using Java/ Kotlin as the primary language
Familiarity with the use of additional sensors
You understand the nuances of Android SDK, different versions of Android, and how to effectively write code for a multitude of Android devices
Extensive knowledge of Android design principles and third-party libraries
A solid foundation of modern Java data structures, algorithms, and software design and can consistently deliver testable, scalable, highly-readable code using OO best practices.
Prior experience building RESTful API’s focusing on integration with back-end services
Experience with cloud messaging API’s, offline storage, background processing, threading, and performance tuning, caching and performance optimization.
Hands on experience with continuous integration
Passionate about Android and are always up to date with the latest industry trends concerning OS, devices, applications, web technologies and new user interactions as they are released

What we're looking for

B.S. degree in computer science (or related technical field)
4+ years of professional experience building high-quality Android apps
History of publishing and supporting consumer-grade apps on the Play Store
Proven delivery of testable, scalable, highly-readable code
Demonstrated experience driving change within an organization
Enthusiast of Material Design principles
Expertise in Kotlin (preferably including RxAndroid, Dagger and RESTful APIs)
Ability to thrive in a fast-paced, agile environment
iOS development experience

 ",https://tripactions.com/careers/openings/4597631?gh_jid=4597631
Sales Strategy & Operations Manager,Sales: Business Travel,"Berlin, Germany",,"TripActions is the world’s fastest growing global business travel platform. With our lightning-fast growth and mission to build the best transformative sales team on the planet, you will be a key member of the Sales organization helping future customers recognize the value of TripActions.
As a Sales Strategy & Operations Manager, you will lead projects of strategic importance to the GM DACH. The ideal candidate is self-sufficient, detail oriented, loves problem solving, enjoys using data to drive decisions, and thrives in ambiguity. The role will be a balance between operations, project and process management, execution, strategy and analytics.
What You’ll Do:

You will develop & drive internal strategic projects to improve our GTM processes, net revenue retention, and gross margin expansion
You will collaborate with a broad set of stakeholders to ensure alignment across the organization on key priorities during the quarter and fiscal year
You will be involved in the planning, implementation and management of projects of various sizes.
You will coordinate processes, communicate with all kinds of stakeholders and overall facilitate the collaboration between teams.
You will be monitoring the progress of the projects, ensure that milestones are reached and regularly update all involved parties.
You will be responsible for tracking blockers and taking measures to resolve issues.

What We’re Looking For:

BS/MS in STEM or quantitative field (CS, Applied Statistics, Operations Research, Engineering) or BS/MBA in Finance, Economics, Business Analytics
2+ years of industry experience in a consultancy or strategic role (e.g., management consulting or e-commerce strategy)
Strong analytical and creative problem solving skills
Strong business acumen: ability to approach complex business problems in a structured way and drive rapidly towards insight
Outstanding research, analysis, and writing skills
Experience driving results through extended and cross-functional teams
Experience managing a broad stakeholder base, prioritize effectively, and deliver at the speed of relevance
Excellent problem-framing, problem solving and project management skills, willingness to be flexible and adapt to change
Ability to develop and deliver detailed presentations to customers on current/future state of processes and solutions in scope.
Excellent consulting skill-set, including discovery, analysis, quantitative modeling, listening, communication, presentation, persuasion and project leadership skills.
Drive and motivation to take on additional responsibilities over time

 ",https://tripactions.com/careers/openings/4535793?gh_jid=4535793
Senior Android Engineer,Engineering: Personal Travel,"Palo Alto, CA or San Francisco, CA",,"At TripActions, “It’s all about the user.  All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going.
We are looking for passionate Android Engineers, who possesses a passion for pushing mobile technologies to the limits, to lead design and development of core product features and services that power the TripActions app used by thousands of travelers on a daily basis. You will work closely with other app development and technical teams and build the next generation of our mobile applications.
What you'll do

BS in Computer Science or related technical field
A successful candidate will have 5+ years of experience building high-quality Android apps.
A strong understanding of the full life cycle of app development using Google's Developer Portal
Published apps in the market
Experience designing, developing, debugging and deploying software for server-side development using Java/ Kotlin as the primary language
Familiarity with the use of additional sensors
You understand the nuances of Android SDK, different versions of Android, and how to effectively write code for a multitude of Android devices
Extensive knowledge of Android design principles and third-party libraries
A solid foundation of modern Java data structures, algorithms, and software design and can consistently deliver testable, scalable, highly-readable code using OO best practices.
Prior experience building RESTful API’s focusing on integration with back-end services
Experience with cloud messaging API’s, offline storage, background processing, threading, and performance tuning, caching and performance optimization.
Hands on experience with continuous integration
Passionate about Android and are always up to date with the latest industry trends concerning OS, devices, applications, web technologies and new user interactions as they are released

What we're looking for

B.S. degree in computer science (or related technical field)
4+ years of professional experience building high-quality Android apps
History of publishing and supporting consumer-grade apps on the Play Store
Proven delivery of testable, scalable, highly-readable code
Demonstrated experience driving change within an organization
Enthusiast of Material Design principles
Expertise in Kotlin (preferably including RxAndroid, Dagger and RESTful APIs)
Ability to thrive in a fast-paced, agile environment
iOS development experience

 ",https://tripactions.com/careers/openings/4512717?gh_jid=4512717
"Sales Development Representative, EMEA",Sales Development,"London, UK",,"We believe in enabling SDR’s to be successful. We just don’t hire you and say good luck. We will give you the foundation to be successful in this role and beyond. Every day you will learn and grow. It’s not just talk, we back it up with our merit based promotion tracks. Meaning you come in and are a rockstar, it is our obligation to get you promoted sooner rather than later!
What You’ll Do:
Sales Development Representatives at TripActions have the opportunity to wear many different hats, including:

Prospecting and generating leads that directly impact the wider sales organization
Working alongside of seasoned Account Executives to develop strategies to land outbound prospects and accounts
Collaborating with marketing, demand generation, and other cross functional teams to up TripActions overall inbound strategy
Qualifying prospects to ensure the highest level of meeting is passed to Account Executives
Leveraging tools like SFDC, Outreach, Zoominfo, and Sales Navigator to build your book of business
Being mindful of your metrics and leveraging data to drive decision making
Creating and testing content is welcomed here at TripActions. Let your creativity flow
Last but not least, meet and exceed you weekly and monthly goals

What We’re Looking For:

Gritty go-getter who believes they have barely touched the surface of their potential
6+ months of prior sales experience
Detail orientated and knows how to stay organized in the midst of working potentially hundred of leads
Strong experience cold prospecting, knows what it’s like to have a monthly quota
Proven track record of hitting or exceeding sales targets
You are curious: always looking for an opportunity to learn, grow and give/receive feedback
",https://tripactions.com/careers/openings/4591179?gh_jid=4591179
Sales Development Representative,Sales Development,"New York, NY",,"We believe in enabling SDR’s to be successful. We just don’t hire you and say good luck. We will give you the foundation to be successful in this role and beyond. Every day you will learn and grow. It’s not just talk, we back it up with our merit based promotion tracks. Meaning you come in and are a rockstar, it is our obligation to get you promoted sooner rather than later!
 
What You’ll Do:Sales Development Representatives at TripActions have the opportunity to wear many different hats, including:

Prospecting and generating leads that directly impact the wider sales organization
Working alongside of seasoned Account Executives to develop strategies to land outbound prospects and accounts
Collaborating with marketing, demand generation, and other cross functional teams to up TripActions overall inbound strategy
Qualifying prospects to ensure the highest level of meeting is passed to Account Executives
Leveraging tools like SFDC, Outreach, Zoominfo, and Sales Navigator to build your book of business
Being mindful of your metrics and leveraging data to drive decision making
Creating and testing content is welcomed here at TripActions. Let your creativity flow
Last but not least, meet and exceed you weekly and monthly goals

What We’re Looking For:

Gritty go-getter who believes they have barely touched the surface of their potential
6+ months of prior outbound sales experience
Detail orientated and knows how to stay organized in the midst of working potentially hundred of leads
Strong experience cold prospecting, knows what it’s like to have a monthly quota
Proven track record of hitting or exceeding sales targets
You are curious: always looking for an opportunity to learn, grow and give/receive feedback
",https://tripactions.com/careers/openings/4227476?gh_jid=4227476
Sales Development Representative,Sales Development,"Salt Lake City, UT",,"We believe in enabling SDR’s to be successful. We just don’t hire you and say good luck. We will give you the foundation to be successful in this role and beyond. Every day you will learn and grow. It’s not just talk, we back it up with our merit based promotion tracks. Meaning you come in and are a rockstar, it is our obligation to get you promoted sooner rather than later!
 
What You’ll Do:Sales Development Representatives at TripActions have the opportunity to wear many different hats, including:

Prospecting and generating leads that directly impact the wider sales organization
Working alongside of seasoned Account Executives to develop strategies to land outbound prospects and accounts
Collaborating with marketing, demand generation, and other cross functional teams to up TripActions overall inbound strategy
Qualifying prospects to ensure the highest level of meeting is passed to Account Executives
Leveraging tools like SFDC, Outreach, Zoominfo, and Sales Navigator to build your book of business
Being mindful of your metrics and leveraging data to drive decision making
Creating and testing content is welcomed here at TripActions. Let your creativity flow
Last but not least, meet and exceed you weekly and monthly goals

What We’re Looking For:

Gritty go-getter who believes they have barely touched the surface of their potential
3+ months of prior sales experience
Detail orientated and knows how to stay organized in the midst of working potentially hundred of leads
Strong experience cold prospecting, knows what it’s like to have a monthly quota
Proven track record of hitting or exceeding sales targets
You are curious: always looking for an opportunity to learn, grow and give/receive feedback

 ",https://tripactions.com/careers/openings/4212406?gh_jid=4212406
Sales Development Representative,Sales Development,"Austin, TX",,"We believe in enabling SDR’s to be successful. We just don’t hire you and say good luck. We will give you the foundation to be successful in this role and beyond. Every day you will learn and grow. It’s not just talk, we back it up with our merit based promotion tracks. Meaning you come in and are a rockstar, it is our obligation to get you promoted sooner rather than later!
 
What You’ll Do:
Sales Development Representatives at TripActions have the opportunity to wear many different hats, including:

Prospecting and generating leads that directly impact the wider sales organization
Working alongside of seasoned Account Executives to develop strategies to land outbound prospects and accounts
Collaborating with marketing, demand generation, and other cross functional teams to up TripActions overall inbound strategy
Qualifying prospects to ensure the highest level of meeting is passed to Account Executives
Leveraging tools like SFDC, Outreach, Zoominfo, and Sales Navigator to build your book of business
Being mindful of your metrics and leveraging data to drive decision making
Creating and testing content is welcomed here at TripActions. Let your creativity flow
Last but not least, meet and exceed you weekly and monthly goals

What We’re Looking For:

Gritty go-getter who believes they have barely touched the surface of their potential
6+ months of prior outbound sales experience
Detail orientated and knows how to stay organized in the midst of working potentially hundred of leads
Strong experience cold prospecting, knows what it’s like to have a monthly quota
Proven track record of hitting or exceeding sales targets
You are curious: always looking for an opportunity to learn, grow and give/receive feedback
",https://tripactions.com/careers/openings/4227495?gh_jid=4227495
